message_id,file_id,caption,file_size,id,title
1925,BAACAgIAAx0Ec8rVjQACB4VkYfQwtbk_Qf5FLNa6Uca9kg1HqwACtAQAAhEBmUsMgJokTqyEbC8E,Muhtasham yuz yil 190-qism | Muhtasham 100 yil 190-qism,108,1377,Muhtasham yuz yil 190qism | Muhtasham 100 yil 19
1926,BAACAgIAAx0Ec8rVjQACB4ZkYfQx8dwC46jUbBi4-x7ZFB3odgACRgMAAmgxyEsGvzwBkTF_DC8E,Muhtasham yuz yil 191-qism | Muhtasham 100 yil 191-qism,103,1378,Muhtasham yuz yil 191qism | Muhtasham 100 yil 19
1927,BAACAgIAAx0Ec8rVjQACB4dkYfQxuG1kqGJm4ngX3R84SdSelgACSQMAAmgxyEvGmQIhYLRPVy8E,Muhtasham yuz yil 193-qism | Muhtasham 100 yil 193-qism,111,1379,Muhtasham yuz yil 193qism | Muhtasham 100 yil 19
1928,BAACAgIAAx0Ec8rVjQACB4hkYfQxP2XSZR-CZd-k8ARuHLX9FwACngQAAp_9GEh8B9Na_IP_eS8E,Muhtasham yuz yil 198-qism | Muhtasham 100 yil 198-qism,222,1380,Muhtasham yuz yil 198qism | Muhtasham 100 yil 19
1929,BAACAgIAAx0Ec8rVjQACB4lkYfQ1XaQDbB4YVEsRrtkOTtVCUAACtwQAAqXdIUjEJBnyWcwM0C8E,Muhtasham yuz yil 199-qism | Muhtasham 100 yil 199-qism,115,1381,Muhtasham yuz yil 199qism | Muhtasham 100 yil 19
1930,BAACAgQAAx0Ec8rVjQACB4pkYfQ2u1i6s45j0FZXaOE0zAgXSwACAxQAAqz94FEEGqRFdI70vC8E,Muhtasham yuz yil 161-qism | Muhtasham 100 yil 161-qism,104,1382,Muhtasham yuz yil 161qism | Muhtasham 100 yil 16
1931,BAACAgQAAx0Ec8rVjQACB4tkYfQ2kwINm7Is0osxQxmxD1eu1AACtwcAAgyDCFKbuxlEVw2Bti8E,Muhtasham yuz yil 163-qism | Muhtasham 100 yil 163-qism,110,1383,Muhtasham yuz yil 163qism | Muhtasham 100 yil 16
1932,BAACAgQAAx0Ec8rVjQACB4xkYfQ273nEOWH_IHPwYpEJXN5gLgACnwgAAjBKGVKG9DvIL3IgfS8E,Muhtasham yuz yil 164-qism | Muhtasham 100 yil 164-qism,116,1384,Muhtasham yuz yil 164qism | Muhtasham 100 yil 16
1933,BAACAgQAAx0Ec8rVjQACB41kYfQ2vGZYYAICWeO9VDdhtxifOwACbg4AAjBKIVI_LzYvmG0qFy8E,Muhtasham yuz yil 165-qism | Muhtasham 100 yil 165-qism,110,1385,Muhtasham yuz yil 165qism | Muhtasham 100 yil 16
1934,BAACAgQAAx0Ec8rVjQACB45kYfQ9ETlX9egt3LZjPBhTt7k5qwACogYAAlmNOFLOnsDXqglZoi8E,Muhtasham yuz yil 166-qism | Muhtasham 100 yil 166-qism,108,1386,Muhtasham yuz yil 166qism | Muhtasham 100 yil 16
1935,BAACAgQAAx0Ec8rVjQACB49kYfQ-1RJnanz9kRBBdGB0kq8XuQACVgwAAuDRSFLESgTdJUTr9S8E,Muhtasham yuz yil 167-qism | Muhtasham 100 yil 167-qism,173,1387,Muhtasham yuz yil 167qism | Muhtasham 100 yil 16
1936,BAACAgQAAx0Ec8rVjQACB5BkYfSFyPbkn_K6BEKFM0RgscS4qwACSQoAAn37aFFv5Dqo3Tg2MC8E,Muhtasham yuz yil 151-qism | Muhtasham 100 yil 151-qism,107,1388,Muhtasham yuz yil 151qism | Muhtasham 100 yil 15
1937,BAACAgQAAx0Ec8rVjQACB5FkYfSG5ic06VOGeyCeeJXKwkZ80QACTgoAAn37aFEd87xPEMMZcy8E,Muhtasham yuz yil 152-qism | Muhtasham 100 yil 152-qism,108,1389,Muhtasham yuz yil 152qism | Muhtasham 100 yil 15
1938,BAACAgQAAx0Ec8rVjQACB5JkYfSGg1-Wk4nYl9_Aw9QpO_PacwACIxIAAoVbiVFcD6SYtSTG5C8E,Muhtasham yuz yil 154-qism | Muhtasham 100 yil 154-qism,116,1390,Muhtasham yuz yil 154qism | Muhtasham 100 yil 15
1939,BAACAgQAAx0Ec8rVjQACB5NkYfSG8Bhaw7rAnpC2-zRYQKU62wACJxIAAoVbiVFRMyr8EpllZy8E,Muhtasham yuz yil 155-qism | Muhtasham 100 yil 155-qism,101,1391,Muhtasham yuz yil 155qism | Muhtasham 100 yil 15
1940,BAACAgQAAx0Ec8rVjQACB5RkYfSHu4GY5TBg3MtomkRu7aIxoQAChQYAAjd6mFGU_r_4jVPOiC8E,Muhtasham yuz yil 156-qism | Muhtasham 100 yil 156-qism,110,1392,Muhtasham yuz yil 156qism | Muhtasham 100 yil 15
1941,BAACAgIAAx0Ec8rVjQACB5VkYfSNPCDw4eQthRVvtsv4486vHQACrgMAAjKD6Ep3q9ddA6kkSC8E,Muhtasham yuz yil 109-qism | Muhtasham 100 yil 109-qism,149,1393,Muhtasham yuz yil 109qism | Muhtasham 100 yil 10
1942,BAACAgIAAx0Ec8rVjQACB5ZkYfSPx8yZraHvClMzC4oHcwx1EQACIgMAAq9u0Uv2l30vKolrsi8E,Muhtasham yuz yil 125-qism | Muhtasham 100 yil 125-qism,136,1394,Muhtasham yuz yil 125qism | Muhtasham 100 yil 12
1943,BAACAgIAAx0Ec8rVjQACB5dkYfSPrIoPZ5BYR9ta2Idb2TYjbwACIgMAAq9u0Uv2l30vKolrsi8E,Muhtasham yuz yil 125-qism | Muhtasham 100 yil 125-qism,136,1395,Muhtasham yuz yil 125qism | Muhtasham 100 yil 12
1944,BAACAgIAAx0Ec8rVjQACB5hkYfTa8TOdC3cRSdPJaPUPsXaYxgACXgMAAkveAUi4cweo291GiC8E,Muhtasham yuz yil 128-qism | Muhtasham 100 yil 128-qism,156,1396,Muhtasham yuz yil 128qism | Muhtasham 100 yil 12
1945,BAACAgIAAx0Ec8rVjQACB5lkYfTbcjbUL16eroVxwNRZ_flRwgAC5AIAAsXCQUtMvhR9UrlI0y8E,Muhtasham yuz yil 114-qism | Muhtasham 100 yil 114-qism,130,1397,Muhtasham yuz yil 114qism | Muhtasham 100 yil 11
1946,BAACAgEAAx0Ec8rVjQACB5pkYfTbTQkaHWSfk4Pe2Mp_Iw2zbwACrAADZyywRx5vxpw8nPtWLwQ,Bilol (Marvel Filmi),529,1398,Bilol Marvel Filmi
1947,BAACAgQAAx0Ec8rVjQACB5tkYfTcQibZF2p4O8FvRPoPI9_H9wAC2wsAAt2yuFF8CEnleCx2iC8E,Dejavyu,663,1399,Dejavyu
1948,BAACAgQAAx0Ec8rVjQACB5xkYfTcLzlD27hFb716lsjLWXSKZgACwwoAAui_yFHuRGl37y7t7S8E,Bobbi-Z ning xayoti va o'lim | Bobbi Z ning xayoti va o'lim,345,1400,BobbiZ ning xayoti va olim | Bobbi Z ning xayot
1949,BAACAgQAAx0Ec8rVjQACB51kYfTiQm1ggE53n2CX6az_AjhqEwACtAsAAr2FsVDf_Ru7oVyDNy8E,Quyoshning ko‘z yoshlari,727,1401,Quyoshning ko‘z yoshlari
1950,BAACAgIAAx0Ec8rVjQACB55kYfTiXjo8xSVIDRyDQCy5PBBmcgACjg0AAhVUeEr5G9B_eLg67S8E,Favqulotda Qo‘ng‘iroq,122,1402,Favqulotda Qo‘ng‘iroq
1951,BAACAgEAAx0Ec8rVjQACB59kYfTk--BYNDGlwcrYzR3g6fyPSwACWAADEdwpR-xxI7_gKqxuLwQ,Shakarli bodom 1-qism,580,1403,Shakarli bodom 1qism
1952,BAACAgEAAx0Ec8rVjQACB6BkYfVQY1esvjP2ZNftY9rHF3MvFgACoQADAQMQRu8G8LPCRysqLwQ,Shakarli bodom 2-qism,251,1404,Shakarli bodom 2qism
1953,BAACAgEAAx0Ec8rVjQACB6FkYfVRqIAHu-eoXUVif3xJxR7PZwACogADAQMQRvKLKoaDHb6bLwQ,Shakarli bodom 3-qism,200,1405,Shakarli bodom 3qism
1954,BAACAgEAAx0Ec8rVjQACB6JkYfVRhzQZrJ4x75rxVtlve-km7AACcAADGrYRRsklU__aFaF9LwQ,Shakarli bodom 4-qism,202,1406,Shakarli bodom 4qism
1955,BAACAgEAAx0Ec8rVjQACB6NkYfVSKMRYFCmw_aVfwn5hLHvBoAACdAADz48YRnvb1tWUMyB0LwQ,Shakarli bodom 5-qism,183,1407,Shakarli bodom 5qism
1956,BAACAgIAAx0Ec8rVjQACB6RkYfVTKawV-nDFCZudS6jDgJbYOgACjQUAAkJQ-Eu1cVBIxQxpbC8E,Muhtasham yuz yil 60-qism | Muhtasham 100 yil 60-qism,138,1408,Muhtasham yuz yil 60qism | Muhtasham 100 yil 60
1957,BAACAgIAAx0Ec8rVjQACB6VkYfVWU6-J2e7hUgQgZGsvQCMzsQACLQQAAgL7OEipzna3rUJZDi8E,Muhtasham yuz yil 63-qism | Muhtasham 100 yil 63-qism,127,1409,Muhtasham yuz yil 63qism | Muhtasham 100 yil 63
1958,BAACAgEAAx0Ec8rVjQACB6ZkYfWoKwABFAjfr67LRMYos2JdC5kAAicCAAJ3ikhHKpY6iyt6ov4vBA,"Лунный Рыцарь - Психиатрическая Лечебница [720p]
1 Сезон 5 Серия (2022)

#фантастика #ужасы #боевик #приключения #комикс",1097,1410,Лунный Рыцарь  Психиатрическая Лечебница 
1959,BAACAgEAAx0Ec8rVjQACB6dkYfWp_N_rzmjMuYg9wPQkiblIqgACEQMAAioSUUcoLTDKB9dOAS8E,"Oy Ritsari - Ruhiy Kasalxona
1 Fasl 5 Qism (2022)

#fantastika #daxshatli #jangari #sarguzasht #komiks",166,1411,Oy Ritsari  Ruhiy Kasalxona
1960,BAACAgEAAx0Ec8rVjQACB6hkYfWpxos9xFBHTswTSuuJz15SiQACkgIAAknomEfn1J4u03H3my8E,"Соник 2 В Кино (2022) HDRip Звук Из Кинотеатра

#фантастика #боевик
#приключения #комедия",1566,1412,Соник 2 В Кино  Rip Звук Из Кинотеатра
1961,BAACAgEAAx0Ec8rVjQACB6lkYfWp1twytHneaKMQTlhCWAGSEQACkwIAAknomEeSFKYqTEXX6y8E,"Лунный Рыцарь - Боги И Монстры [360p]
1 Сезон 6 Серия (2022)

#фантастика #ужасы #боевик #приключения #комикс",340,1413,Лунный Рыцарь  Боги И Монстры 
1962,BAACAgEAAx0Ec8rVjQACB6pkYfWqNWkBHgfHP1YB5B_g-LWbtQAC9gIAAknomEdcbwN4ggSwMi8E,"Плохие Парни (2022)

#мультфильм #криминал
#приключения #комедия",521,1414,Плохие Парни 
1963,BAACAgEAAx0Ec8rVjQACB6tkYfWwiUITGnq0A1UZ_qw6ysxMGgAC3QEAAknooEczb5TGvkddNC8E,"Доктор Стрэндж 2: В Мультивселенной Безумия (2022) TS

#фантастика #ужасы #боевик
#приключения #комикс",1507,1415,Доктор Стрэндж 2 В Мультивселенной Безумия 
1964,BAACAgEAAx0Ec8rVjQACB6xkYfXhG-YXgMj3Nv3sN-QLHYaoqwAChQMAAkJPsEc2_0joN0hePi8E,"Oy Ritsari - Ma'budlar Va Maxluqlar
1 Fasl 6 Qism (2022)

#fantastika #daxshatli #jangari #sarguzasht #komiks",390,1416,Oy Ritsari  Mabudlar Va Maxluqlar
1965,BAACAgEAAx0Ec8rVjQACB61kYfXhfMbYx_gS4QzwWDPfrpQZegAC0QIAAvuzyEfmgnmZjWkhUy8E,"Тёмное Зеркало (2018)

#ужасы #триллер",857,1417,Тёмное Зеркало 
1966,BAACAgEAAx0Ec8rVjQACB65kYfXhwhQvXgtffwhxqEYJzLJFiAAC0wIAAvuzyEeSiQi_vu1Q4C8E,"Qora Oyna (2018) O'zbek Tilida

#daxshatli #triller",1033,1418,Qora Oyna  
1967,BAACAgEAAx0Ec8rVjQACB69kYfXhxqlGdWPxA22hns1W-4YWnAAC1AIAAvuzyEeXEwdJbrgv9y8E,"Тут Одна (2017)

#фантастика #ужасы #триллер #драма",802,1419,Тут Одна 
1968,BAACAgEAAx0Ec8rVjQACB7BkYfXidVYfW0F3tbCFU--OwVU4EAAC1QIAAvuzyEeZRpzTiIQ1ry8E,"Bu Yerda Yolg'iz (2017) O'zbek Tilida

#fantastik #daxshatli #triller #drama",1317,1420,Bu Yerda Yolgiz  
1969,BAACAgEAAx0Ec8rVjQACB7FkYfXmLy0asNDIXCy8KFSjTJCzAgACzwIAAnpd2UfFSbF1YSPPjy8E,"Sonik 2 (2022) O'zbek Tilida

#fantastik #jangari
#sarguzasht #komediya",1832,1421,Sonik 2  
1970,BAACAgEAAx0Ec8rVjQACB7JkYfXmKHzoix5X2jgn1fBuJE1TXQACvQUAAkDA4Ef8UE0Zp5YtNS8E,"Затерянный Город (2022)

#боевик #романтика #приключения #комедия",926,1422,Затерянный Город 
1971,BAACAgIAAx0Ec8rVjQACB7NkYfXm9-nE6pDRllZ3Ru3Qn3VwFgAC3xsAAuut4UuTq6AMU7x5py8E,"Фантастические Твари: Тайны Дамблдора (2022)

#фантастика #приключения",576,1423,Фантастические Твари Тайны Дамблдора 
1972,BAACAgEAAx0Ec8rVjQACB7RkYfXmmET2XM-n7GRx74lCdxfoywACGgMAAkDA8EctjOKp9lLzdC8E,"Варяг (2022)

#боевик #триллер #драма
#приключения #история",831,1424,Варяг 
1973,BAACAgEAAx0Ec8rVjQACB7VkYfXnxep_v6rpcS5LQKyv4lfKugACzwIAAjKxAUSOxNptC7zH-C8E,"Морбиус (2022) HD

#фантастика #ужасы #боевик #комикс",596,1425,Морбиус  
1974,BAACAgEAAx0Ec8rVjQACB7ZkYfXrh9XHzQY3WnK5qw4RXeVLuwAC-QMAArHvCUQa76KlMcNLMC8E,"Morbius (2022) O'zbek Tilida

#fantastik #daxshatli #jangari #komiks",1050,1426,Morbius  
1975,BAACAgEAAx0Ec8rVjQACB7dkYfXrk_gqoSW9g6Obvxhx4o9FIQACAgQAArHvCUQQAjjjyHTvry8E,"Morbius (2022) O'zbek Tilida

#fantastik #daxshatli #jangari #komiks",360,1427,Morbius  
1976,BAACAgEAAx0Ec8rVjQACB7hkYfXrjyJpynYdu_NDeFW2GTT-ZQACdwMAAmVzMUfUz_1UFGga4S8E,"Mutant Qo'zichoq (2021)

Davlatlar: Islandiya, Polsha, Shvetsiya
Til: O'zbek tilida 720p (asilmedia)
Janr: detektiv, drama, dahshat, fantaziya

 ",414,1428,Mutant Qozichoq 
1977,BAACAgQAAx0Ec8rVjQACB7lkYfXsdEwoMq60D9Wv9S77QTTLAANHDQACb2k4ULJrgmplKoZdLwQ,"🎥 Trevesning sarguzashtlari
📹 Sifati: HD 480p
📆 Yil: 2017
🎞 Janr: Multfilm, Sarguzasht, Komediya
🇺🇸 Davlat: AQSH, Hindiston
🇺🇿 Tarjima: O'zbek tilida

 ",446,1429, Trevesning sarguzashtlari
1978,BAACAgIAAx0Ec8rVjQACB7pkYfXs6QJK3S4sgCf5Mx74b1tGGQACawEAAqCrUEqELTqo0__3PC8E,19 Avtomobil Premyera 2013,501,1430,19 Avtomobil  
1979,BAACAgIAAx0Ec8rVjQACB7tkYfXwmEsFhZa61VOVIMYlsAoqEQACCAIAAnw_aUouDyOsKVZOpS8E,Ahmadboy Rahmatboy O'zbek Kino 2017,369,1431,Ahmadboy Rahmatboy 
1980,BAACAgIAAx0Ec8rVjQACB7xkYfXwNEHLiuzyCBVn_gwY60BT5gACGgIAAnw_aUo7zSs7bvCtDC8E,Sherali Jo'rayev  O'zbegim Konsert Dasturi 2018 739mb  website Daxshat.info  DaxshatuzOfficial PREMERA KONSERT,739,1432,Sherali Jorayev  Ozbegim Konsert Dasturi  7
1981,BAACAgQAAx0Ec8rVjQACB71kYfYXdnvn7KDXggkzWnfOqKxOTgAC3A4AArziGFA3wQTT3B3Mvy8E,PREMYERA   Forsaj 9,1528,1433,   Forsaj 9
1982,BAACAgIAAx0Ec8rVjQACB75kYfYX4X7ew3UYGmtUCJTbdvGNlQAC7QEAAhxSEUnGU664JT8sRC8E,Chuqur 1-mavsum 1-qism,146,1434,Chuqur 1mavsum 1qism
1983,BAACAgIAAx0Ec8rVjQACB79kYfYXvo7-X7hSvCzDAf-lgvopNwACvQEAAjbjGEkTxG-bk9AtGi8E,Chuqur 1-mavsum 2-qism,159,1435,Chuqur 1mavsum 2qism
1984,BAACAgIAAx0Ec8rVjQACB8BkYfYXbyxF2g63Q2adoGVkAfCH8wACJAIAAm5oIEl5l1CT_WhLFi8E,Chuqur 1-mavsum 3-qism,156,1436,Chuqur 1mavsum 3qism
1985,BAACAgIAAx0Ec8rVjQACB8FkYfYY6V2bryRRcEHZcjWz6Y7YLgACKg8AAnVnEUiHZyZa1qQ4uy8E,Qashqirlar Makoni 1-qism,163,1437,Qashqirlar Makoni 1qism
1986,BAACAgIAAx0Ec8rVjQACB8JkYfYc_VlawgVoPvx8TDb4HdRDzwACLA8AAnVnEUiG5yRo2-fYGC8E,Qashqirlar Makoni 2-qism,392,1438,Qashqirlar Makoni 2qism
1987,BAACAgIAAx0Ec8rVjQACB8NkYfYcOhL5HQqkC0tW5oSugNlCEAACowcAAkYBkEiCpzC_6OqoOy8E,Taksi 4,385,1439,Taksi 4
1988,BAACAgQAAx0Ec8rVjQACB8RkYfYcGdBE4xWFJQL4iebt6RASOQACNQ0AAm9pOFDflAABkoL1yIwvBA,"🎥 Maqtanma g‘oz
📹 Sifati: HD 480p
📆 Yil: 2018
🎞 Janr: Multfilm, Sarguzasht, Komediya
🇺🇸 Davlat: AQSH, Xitoy, Buyuk Britaniya, Hindiston
🇺🇿 Tarjima: O'zbek tilida

 ",480,1440, Maqtanma g‘oz
1989,BAACAgEAAx0Ec8rVjQACB8VkYfYjwqcr5YeMpLT6EJjRMj-ZjAACmQEAAqd1AAFHpOzJLlY5zBEvBA,"🎬 ➺ Uch bahodir va Misr malikasi
🇺🇿 ➺ Rus tilida [480p/HD]
🌍 ➺ Davlati: Rus
⚔ ➺ Janri: Sarguzasht fantastika

 ",247,1441,  Uch bahodir va Misr malikasi
1990,BAACAgIAAx0Ec8rVjQACB8ZkYfYj5jn9DYfGh0tauOomgPlG3AACcxEAAj4xiUic-xmVgRmUNC8E,"🎬 ➺ Ovoz shakli (anime)
🇺🇿 ➺ O'zbek Tilida [480p/HD] 
🌍 ➺ Davlati: Koreya
⚔ ➺ Janri: Dramma anime

 ",447,1442,  Ovoz shakli anime
1991,BAACAgEAAx0Ec8rVjQACB8dkYfYjXfP-URKpHbHfcwOXgJ8MBAACyQADMnNAR5gMZPAX2YFQLwQ,"🎬 ➺ Fiksiklar Krabotlarga qarshi 
🇺🇿 ➺ O'zbek Tilida [720p/HD]
🌍 ➺ Davlati: Rossiya (2019)
⚔ ➺ Janri: Sarguzasht, Komediya, Musiqiy

 ",1165,1443,  Fiksiklar Krabotlarga qarshi 
1992,BAACAgQAAx0Ec8rVjQACB8hkYfYj_YnFtRiX21gv5X5JIr5FoAACFAgAAuNgSFJ7iSi3pu03GC8E,"✎ 'Olafning Yangi yil sarguzashtlari' 𝐦/𝐟 
-----------------------------------------------------
‣ Davlat: AQSH
‣ Chiqarilgan yil: 2017
‣ Janr: qisqametrajli, sarguzasht, komediya, musiqiy, oilaviy, fantaziya
‣ Til: o'zbek tilida
‣ Sifat: 1080p

 ",1004,1444, Olafning Yangi yil sarguzashtlari 
1993,BAACAgQAAx0Ec8rVjQACB8lkYfYjEcAuN68g3QABnfD-Azml6G4AAhkFAAKDWsFTvQAB8371eKFFLwQ,"✎ 'Shrek Yangi yil kutmoqda' 𝐦/𝐟 
-----------------------------------------------------
‣ Davlat: AQSH 
‣ Chiqarilgan yil: 2007
‣ Janr: qisqametrajli, fentezi, sarguzasht, oilaviy, komediya 
‣ Til: o'zbek tilida
‣ Sifat: 720p 

 ",285,1445, Shrek Yangi yil kutmoqda 
1994,BAACAgEAAx0Ec8rVjQACB8pkYfYov3pyC8wOQttFAt6BW1iVzwAC2QADZ3LhRE2iJqt5SSc3LwQ,"🎬 ➺ Muzlik Davrida Yangi yil 
🇺🇿 ➺ O'zbek Tilida (San'atkorlar dublyajida) [720p/HD]
🌍 ➺ Davlati: AQSH (2011)
⚔ ➺ Janri: Qisqametrajli, Komediya, Sarguzasht,

 ",184,1446,  Muzlik Davrida Yangi yil 
1995,BAACAgQAAx0Ec8rVjQACB8tkYfYo0ct8ZSdJe6KpTDPhmn68VQACJgcAAvfyiFK74Lp2-KZpAy8E,"🎬 ➺ Rim Gladiatorlari
🇺🇿 ➺ O'zbek Tilida [720p/HD]
🌍 ➺ Davlati: Rim
⚔ ➺ Janri: Fentezi, Komediya, Sarguzasht, Oilaviy, Musiqiy

 ",1009,1447,  Rim Gladiatorlari
1996,BAACAgQAAx0Ec8rVjQACB8xkYfYoeh1J182UO9POBhQFNNxNqQACywcAAsov2FJ_0BvvcgABb88vBA,"🎬 ➺ Madacaskarda yangi yil
🇺🇿 ➺ O'zbek Tilida [720p/HD]
🌍 ➺ Davlati: Amerika
⚔ ➺ Janri:  Komediya, Sarguzasht, Oilaviy,

 ",359,1448,  Madacaskarda yangi yil
1997,BAACAgIAAx0Ec8rVjQACB81kYfYphbznke73e2jRvJqKO5aO9QAChQ4AArMTcEpF8AFKRVG5Wy8E,"Ainbo: Amazoniya Yuragi (O'zbekcha tarjima) 2021
Janr: #oilaviy #multfilm #komediya #oilaviy
Format: mp4 480 (290 МБ)

 ",290,1449,Ainbo Amazoniya Yuragi 
1998,BAACAgQAAx0Ec8rVjQACB85kYfZJuDFKWHQTnRLhWCSzt_lLsgACywcAAsov2FJ_0BvvcgABb88vBA,"🎬 ➺ Madagaskar da yangi yil
🇺🇿 ➺ O'zbek Tilida [720p/HD]
🌍 ➺ Davlati: Amerika
⚔ ➺ Janri:  Komediya, Sarguzasht, Oilaviy,

 ",359,1450,  Madagaskar da yangi yil
1999,BAACAgEAAx0Ec8rVjQACB89kYfZKjSgEutaRrn92pK8oMU213gAC4AEAAgJy-EQAAXvwPBARW40vBA,"🎞 'Murvatchalar' 1/2/3/4/5/6/7-qismlar 
Oʻzbek tilida (480p/HD) 

 ",295,1451, Murvatchalar 1/2/3/4/5/6/7qismlar 
2000,BAACAgEAAx0Ec8rVjQACB9BkYfZKCOTFrS8NwEBYjTiboK5WcAACPAEAArLqCUX5LX2wI4rwlS8E,"🎞 'Murvatchalar' 8/9/10/11/12/13/14-qismlar 
Oʻzbek tilida (480p/HD) 

 ",294,1452, Murvatchalar 8/9/10/11/12/13/14qismlar 
2001,BAACAgIAAx0Ec8rVjQACB9FkYfZK4z8NPyXedeLvpwABUQOxclAAAggRAAJq_JBIKGotoIGMQHovBA,"🎬 ➺ Koshey ibtido
🇺🇿 ➺ O'zbek Tilida [1080p/HD] 
🌍 ➺ Davlati: AQSH
⚔ ➺ Janri: Sarguzasht fantastika

 ",1592,1453,  Koshey ibtido
2002,BAACAgIAAx0Ec8rVjQACB9JkYfZKtAtSGUWbOpy-ZLNaHY3uwwACWBAAAmcdKUjDMmhsW9efQy8E,"Mo'jizalar Do'koni 
Uzbek tilida, 
Format: HD 2007
Janr:  #oilaviy 
Format: mp4 480p (321 МБ)

 ",321,1454,Mojizalar Dokoni 
2003,BAACAgIAAx0Ec8rVjQACB9NkYfZOZH9b8p9BwCZpxIjEz9f2UgAChQ4AArMTcEpF8AFKRVG5Wy8E,"Ainbo: Amazoniya Yuragi (O'zbekcha tarjima) 2021
Janr: #oilaviy #multfilm #komediya #oilaviy
Format: mp4 480 (290 МБ)

 ",290,1455,Ainbo Amazoniya Yuragi 
2004,BAACAgQAAx0Ec8rVjQACB9RkYfZPdJOEFBLF3s6pGV378HlbfwACWQsAAjXoWFEaBIiuVDqz6C8E,"🎞 'O'rdaklar sarguzashti' m/s
1/2/3-qismlar
 Oʻzbek tilida 【480p】

 ",433,1456, Ordaklar sarguzashti 
2005,BAACAgQAAx0Ec8rVjQACB9VkYfZP5av_lRU_sUkra5meP1SU8wAChAsAAnuXeFEwB_NDryU5Zi8E,"🎞 'O'rdaklar sarguzashti' m/s
4/5/6/7/8-qismlar 
Oʻzbek tilida 【480p】

 ",528,1457, Ordaklar sarguzashti 
2006,BAACAgEAAx0Ec8rVjQACB9ZkYfZPKKzsfE2cW8t8uZn46GlPXwACcwMAApQakEYV4O8C5iV4iy8E,"🎬 Asterix va Obelix: O'rta qirollik‌‌
🇷🇺 Rus tilida 
💿 Sifat: 720p.
🎞 Janri: Triller. Tarixiy. Jangari. Komediya",1119,1458, Asterix va Obelix Orta qirollik‌‌
2007,BAACAgIAAx0Ec8rVjQACB9dkYfZPt0DxRCefftz4AjE8YWjyHgAC4Q4AAuEw-UsXHausSlDD8y8E,Kruella,1046,1459,Kruella
2008,BAACAgQAAx0Ec8rVjQACB9hkYfZTiYLubTMSaSQNp6ANsR9jvwACoAgAAnuW0VH0LykmCJDIri8E,Yovuzlik maskani 1,776,1460,Yovuzlik maskani 1
2009,BAACAgQAAx0Ec8rVjQACB9lkYfan-0s0fDJKnai7fhAwaChEpgACUgkAAlS96VGzNSwAAZxfUYIvBA,"🎞 'Yelena: Avalor malikasi' m/s
1/2-qism Oʻzbek tilida【480p】

 ",214,1461, Yelena Avalor malikasi 
2010,BAACAgQAAx0Ec8rVjQACB9pkYfao0QyYNDVvATjnfYmUW41-gwACVQkAAlS96VEYmcOJ43ufcS8E,"🎞 'Yelena: Avalor malikasi' m/s
3/4-qismlar Oʻzbek tilida【480p】

 ",183,1462, Yelena Avalor malikasi 
2011,BAACAgQAAx0Ec8rVjQACB9tkYfao7oNd3KH1nQn5vw4U6GqG8QACNgsAAj-6SVKqUhzqoMQN2C8E,"​​​​🎞 'Yelena: Avalor malikasi' m/s
9/10-qismlar Oʻzbek tilida【480p】
🔍Izlash: #Yelena

 ",208,1463,​​​​ Yelena Avalor malikasi 
2012,BAACAgEAAx0Ec8rVjQACB9xkYfaoX5eZKm-JdTYenvbMSwnT4QACtgAD-q_5RPNQLojhVT1OLwQ,"🎬 ➺ Antiqa oila (2004)
🇺🇿 ➺ O'zbek Tilida [360p/SD]
🌍 ➺ Davlati: AQSH 
⚔ ➺ Janri: Jangari, Sarguzasht, Oilaviy

 ",253,1464,  Antiqa oila 
2013,BAACAgQAAx0Ec8rVjQACB91kYfapQe4SLqjm7wdVcckqSyZx_AACewgAAr3UcVFVOKXIVs1sqC8E,"🎬Paddington 
🇺🇿O'zbek tilida
📀Sifati 480p 
📆Yili 2014
🎞️Janri : Komediya Sarguzasht Fantastika 
👥Bosh rollarda : Ben Vishav, Xyu Boonevil, Salli Havkins, Julia Valter

 ",316,1465,Paddington 
2014,BAACAgEAAx0Ec8rVjQACB95kYfav1mwGT1mN9hSbXtMUwFGP4QACFQEAAsccQEQmG1wJItypMS8E,"🎬 ➺ Piter pen
🇺🇿 ➺ O'zbek Tilida [140p/SD]
🌍 ➺ Davlati: Rus (1952)
⚔ ➺ Janri: Fantastika, Sarguzasht, Komediya, Oilaviy

 ",116,1466,  Piter pen
2015,BAACAgQAAx0Ec8rVjQACB99kYfavRg7MZ_mKoY7Bp6dsCJ2M5QACIAoAAlRluVLmdOY1WCkUrS8E,"🎬 ➺ Changalzorlar afsonasi/Maugli
🇺🇿 ➺ O'zbek Tilida [480p/HD]
🌍 ➺ Davlati: AQSH
⚔️ ➺ Janri: Fantastika komediya

 ",293,1467,  Changalzorlar afsonasi/Maugli
2016,BAACAgQAAx0Ec8rVjQACB-BkYfav-Cotq1bGnhzjzYnA1q28ngAClgsAAi4AARlQzrajiGUZLuQvBA,"🎬 ➺ Smurflar: yoʻqolgan qishloq
🇺🇿 ➺ O'zbek Tilida [HD]
🌍 ➺ Davlati: AQSH (2017)
⚔ ➺ Janri: Qiziqarli, Sarguzasht

 ",388,1468,  Smurflar yoʻqolgan qishloq
